name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
beverley b,0,1,terrinle. our flights were cancelled 2 days before we were due to leave!! had to cancel our hotels in iguazu as well as our tour. a trip of a lifetime to the falls totally ruined due to flybondi and no refund!!!!! stay away and pay a little more for a reputable airline.,0,0,0,0.0,0.0,en,terrinle. our flights were cancelled 2 days before we were due to leave!! had to cancel our hotels in iguazu as well as our tour. a trip of a lifetime to the falls totally ruined due to flybondi and no refund!!!!! stay away and pay a little more for a reputable airline.
bey1967,0,4,"excelente vuelo !!!. tuvimos una muy buena experiencia. muy buena atención a bordo, vuelo puntual de ida y de vuelta y avión bastante cómodo.  la verdad que compramos los pasajes con bastante recelo. pero todo excelente !!! precio muy accesible.",0,0,0,0.0,0.0,es,"Excellent flight !!!We had a very good experience.Very good attention on board, punctual round trip and back and quite comfortable plane.The truth that we buy the passages quite suspicious.But all excellent !!!Very accessible price."
bianca,0,5,"excelente, me sorprendió. viajé a río de janeiro desde ezeiza y viceversa. tanto a la ida como a la vuelta, salimos a horario. la tripulación muy amable. no tenía altas expectativas sobre la aerolínea por las críticas que tiene pero mi experiencia fue excelente. ",0,0,0,0.0,0.0,es,"Excellent, I was surprised.I traveled to Rio de Janeiro from Ezeiza and vice versa.Both in the first leg and the return, we go out.The very friendly crew.I had no high expectations about the airline because of the criticisms it has but my experience was excellent."
bianca dobner,1,1,"¡horrible!
en primer lugar porque venden más entradas que asientos. si no realizas el check-in online y reservas tus asientos, corres el riesgo de que te queden para el próximo vuelo al quedarte sin asientos.
además de tener que viajar en el próximo vuelo, corres el riesgo de que tu equipaje no viaje en tu vuelo contigo.
tuvimos esa mala suerte, cuando llegamos al check in tuvimos que esperar a que entraran todos los pasajeros para ver si quedaban asientos. bueno, logramos abordar, pero no las maletas.
cuando llegamos, nos dimos cuenta de que nuestras maletas no habían embarcado. informamos a flaybondi y nos prometieron que entregarían las maletas en nuestro hotel, eran las 10:30 de la mañana y las maletas vendrían en el siguiente vuelo. bueno, ninguna de las maletas llegó y tuvimos que regresar al aeropuerto a las 7:30 pm porque sabíamos que estaban allí, ya que teníamos un control de aire en las maletas y las estábamos siguiendo.
costos de taxi, perdimos día y noche en este estrés y allí estaban perdidos en el aeropuerto. habla con una persona, habla con otra y nadie se preocupa por tu problema, que fue creado por flaybondi por el cual pagamos por viajar y pagamos por transportar nuestro equipaje.
encontraron las maletas y nadie supo darnos respuesta para llevarnos al hotel. es decir, no cumplieron con lo acordado por el problema y el desorden que crearon.
¡evita esta empresa!",2,0,0,1.3,0.002520894335744342,es,"awful!
First because they sell more tickets than seats.If you do not do the online check-in and reserve your seats, you run the risk of staying for the next flight when you run out of seats.
In addition to having to travel on the next flight, you run the risk that your luggage does not travel on your flight with you.
We had that bad luck, when we arrived at check in we had to wait for all the passengers to see if there were seats.Well, we managed to address, but not the suitcases.
When we arrived, we realized that our suitcases had not embarked.We informed Flaybondi and promised us that they would deliver the suitcases at our hotel, it was 10:30 in the morning and the suitcases would come on the next flight.Well, none of the suitcases arrived and we had to return to the airport at 7:30 pm because we knew they were there, since we had an air control in the suitcases and we were following them.
Taxi costs, we lost day and night in this stress and there were lost at the airport.Talk to a person, talk to another and nobody cares about your problem, which was created by Flaybondi for which we paid for traveling and paying for transporting our luggage.
They found the bags and nobody knew how to take us to take us to the hotel.That is, they did not comply with what was agreed by the problem and the disorder they created.
Avoid this company!"
bianca martina forti,0,1,"no viajen con flybondi. nos reprogramaron el vuelo sin notificarnos para 2 dias antes de la fecha original, al enterarnos, vinimos al aeropuerto y nos tuvieron 3 horas esperando. no nos daban soluciones, las necesitabamos urgente ya que mi hermana debía operarse al día siguiente, con mi familia tuvimos que volar en vuelos y dias distintos, 2 teniendo que volver antes de la fecha estimada. al ser una aerolínea low cost, reprogaman y cancelan vuelos naturalmente, realmente dan asco.",0,0,0,0.0,0.0,es,"They do not travel with Flybondi.They rescheduled the flight without notifying us for 2 days before the original date, when we found out, we came to the airport and they had 3 hours waiting.They did not give us solutions, we needed them urgent since my sister had to operate the next day, with my family we had to fly on different flights and days, 2 having to return before the estimated date.Being a Low Cost airline, repropriate and cancel flights naturally, they really disgust."
bjoernolavsolli,0,1,"do never use flybondi. i recommend to never use this airline. you might save some money if they actually fly according to your booking, but it is not worth the bet!!!

stay away unless you have to save some money and are totally flexible on which dates you actually depart and return and do not care if you get your money back or not when they cancel the flight  - this happens often.... 

it is almost impossible to call them and you do not get an answer when you send emails. we had to travel 4 persons with luggage to the airport to find somebody to talk to even if  we knew the flight was already cancelled. they cancel a lot of flights and offer a new flight maybe next day (sometimes with further delays). this is what they offer. if you have to fly on the actual date, you have to book and pay for something else and do not get your money back from flybondi for the original ticket or the resulting backup. in my opinion this is close to fraud. no communication possible, i recommend to never use them!",0,0,0,0.0,0.0,en,"do never use flybondi. i recommend to never use this airline. you might save some money if they actually fly according to your booking, but it is not worth the bet!!!

stay away unless you have to save some money and are totally flexible on which dates you actually depart and return and do not care if you get your money back or not when they cancel the flight  - this happens often.... 

it is almost impossible to call them and you do not get an answer when you send emails. we had to travel 4 persons with luggage to the airport to find somebody to talk to even if  we knew the flight was already cancelled. they cancel a lot of flights and offer a new flight maybe next day (sometimes with further delays). this is what they offer. if you have to fly on the actual date, you have to book and pay for something else and do not get your money back from flybondi for the original ticket or the resulting backup. in my opinion this is close to fraud. no communication possible, i recommend to never use them!"
bordeñuk rosa,0,1,viaje. quiero reprogramar mi vuelo y no puedo el cual fue cancelado x la cuarentena h llamo y no puedo comunicarme con ustedes,0,0,0,0.0,0.0,es,journey.I want to reprogram my flight and I can't which I was canceled x the quarantine h called and I can't communicate with you
bosque h,0,1,"pesima atencion. cambiaron mi vuelo de retorno a bs as en el momento de embarcar. en vez de aterrizar en aeroparque, cambiaron a ezeiza, sabiendo de antenamo que despues de las 00:00 hs no se puede aterrizar en aeroparque. basicamente, te mienten cuando te venden el pasaje y te cambian el destino en el momento. pagaria más para ahorrarme el mal trago. pesimo maneje",0,0,0,0.0,0.0,es,"Weight ATTENTION.They changed my return flight to Bs As at the time of embarking.Instead of landing in Aeroparque, they changed to Ezeiza, knowing from Antenmo that after 00:00 hs you cannot land in Aeroparque.Basically, they lie to you when they sell your passage and change your fate at the time.I would pay more to save the bad drink.Pesimo handle"
brendan bradford,4,1,imposible llegar si hay problemas. el número de teléfono de flybondis no funciona. el aeropuerto de bariloche no le trasladará al agente local. tuve que pagar un taxi para ir al aeropuerto y hablar con el agente local. el agente local…,21,0,0,11.7,0.02268804902169908,es,Impossible to get there.Flybondis's phone number does not work.Bariloche airport will not transfer the local agent.I had to pay a taxi to go to the airport and talk to the local agent.The local agent ...
breno duarte,0,5,muy bien.,102,314,1,53.07,0.10291066338304018,es,very good.
brenry,0,5,"experiencia buena. se aborda en un tiempo menor que otras aerolíneas, la atención es buena, tienen un trato amable y ante cualquier inquietud son accesibles
los aviones tienen nombre de personas y preguntan quien viaja por primera vez. 
buena experiencia para dejar de estigmatizar las low cost",0,0,0,0.0,0.0,es,"Good experience.It is addressed in a shorter time than other airlines, the attention is good, they have a kind treatment and in the face of any concern are accessible
Airplanes have people name and ask who travels for the first time.
Good experience to stop stigmatizing the low cost"
brett g,0,1,rip off. decent ticket price but they will nail you on baggage fees. i had a typical backpack that i stripped down to meet the 6kg carry on limit bit they still charged 1500 pesos for the luxury of putting it above instead of below the seat. plus no seating to wait for you plane. would 100% not recommend of you have any other choice.,0,0,0,0.0,0.0,en,rip off. decent ticket price but they will nail you on baggage fees. i had a typical backpack that i stripped down to meet the 6kg carry on limit bit they still charged 1500 pesos for the luxury of putting it above instead of below the seat. plus no seating to wait for you plane. would 100% not recommend of you have any other choice.
brian c,0,1,horrible. horrible temi por mi vida . no viajo más el avión tuvo muchos desperfectos . mucha turbulencia . experiencia traumática.lo barato sale caro . y ojalá no pase . pero por lo que ví muy pronto ocurrira un accidente con algunos de sus aviones.no es seguro viajar en sus aviónes,0,0,0,0.0,0.0,es,awful.Horrible Temi for my life.I don't travel the plane any more damage.a lot of turbulence.traumatic experience. The cheap is expensive.And hopefully it does not happen.But for what I saw very soon an accident with some of its aircraft. It is sure to travel in its aviones
brian goldenstein,4,1,"no cumplen con los horarios. en la ida nos cambian a ezeiza faltando 2 horas y encima cuando llegamos nos avisan que se retrasó mas y no sale en horario. y a la vuelta llegamos al aeropuerto y también ya salía retrasado.

ahora llegamos a aeroparque y hace más de 30 min estamos esperando las valijas y no llegan.

vuelos de aerolíneas argentinas que apenas llegan ya tienen su valija.",12,0,1,7.7,0.014931451065562642,es,"They do not meet the schedules.In the first leg they change us to Ezeiza missing 2 hours and on top of when we arrive, they warn us that it was delayed more and does not leave at times.And on the way back we arrived at the airport and it also was already delayed.

Now we arrive at Aeroparque and more than 30 min we are waiting for the suitcases and do not arrive.

Argentine airline flights that barely arrive already have their suitcase."
brian linzer,0,5,excelente servicio al cliente en el aeropuerto de mendoza.,14,2,0,7.01,0.013593437918129107,es,Excellent customer service at Mendoza airport.
brian molina,0,4,bien pero no tan bien porque me reprogramaron el vuelo a un horario que no me favoreció,0,0,0,0.0,0.0,es,Good but not so good because I was reprogrammed by the flight to a schedule that did not favor me
bruna astoral,0,1,"descaso e menosprezo. comprei um voo de bariloche para buenos aires e outro de buenos aires para puerto iguazu para o mesmo dia com 4 horas de folga entre um e outro sobrando tempo suficiente para pegar e despachar as malas. um dia antes remarcaram meu primeiro voo para horas depois, fazendo assim perder o horário de despacho de bagagem do segundo voo, ninguém da agência fez o menor esforço para nos ajudar. a funcionária da flybondi apenas nos ofereceu remarcar o voo para 12h depois, e ainda em outro aeroporto não fazendo nem questão de nos avisar, ou seja por ela nós perderíamos outro voo. total descaso com os passageiros, nos recusaram até uma declaração de remarcação para tentarmos reembolso com o seguro. não recomendo, o barato sai caro e dá dor de cabeça. (obs.: o serviço de bordo é pago, não temos direito a 01 água durante a viagem).",0,0,0,0.0,0.0,pt,"neglect and contempt.I bought a Bariloche flight to Buenos Aires and another from Buenos Aires to Puerto Iguazu for the same day with 4 hours off between one and the other left enough time to pick up and dispatch the bags.A day earlier they rescheduled my first flight to hours later, thus losing the second -flight baggage time, no one from the agency made the slightest effort to help us.The Flybondi employee only offered us to reschedule the flight to 12 noon later, and even at another airport, not even making a point of warning us, ie it we would lose another flight.Total disregard for passengers refused to a declaration of reschedule to try to reimburse with insurance.I don't recommend it, the cheap is expensive and gives a headache.(Note: The onboard service is paid, we are not entitled to 01 water during the trip)."
bruna camargo,1,1,"¡horrible! ¡hice un itinerario interno para visitar argentina y fue un problema! primero adelantaron el vuelo sin previo aviso. tuve que reprogramar y solo tenían boletos para 3 días después. perdí reservas de hotel y de coche. aparte de uber para ir y volver
desde el aeropuerto.
el día reprogramado, el vuelo se retrasó más de 6 horas.

¡el famoso barato que salió caro! ¡nunca más!",7,64,1,4.62,0.008958870639337585,es,"awful!I made an internal itinerary to visit Argentina and it was a problem!First they advanced the flight without prior notice.I had to reprogram and only had tickets for 3 days later.I lost hotel and car reservations.Apart from Uber to go and return
From the airport.
The reprogrammed day, the flight was delayed more than 6 hours.

The famous cheap who came out expensive!anymore!"
bruna ferolla,0,1,"pésima compañía, de lejos la peor aerolínea que he experimentado. negligencia con el consumidor, cero apoyo y desorganización",13,0,0,6.5,0.012604471678721712,es,"bad company, from afar the worst airline I have experienced.negligence with the consumer, zero support and disorganization"
bruno d,0,1,"mejor vola con otra.. horrible. lo barato sale demasiado caro. el vuelo de ida estaba pactado a las 12 hs. me avisaron por mail que se iba a atrasar hasta las 16 hs. fui al aeropuerto en la hora estipulada y en el embarque me avisaron que se retrasaba una hora mas porque ""no vino el avion"". 

la vuelta... peor. hice el check in en el aeropuerto a aeroparque. cuando pasamos a la parte de embarque notifican 10 minutos antes de embarcar que cambiaron el destino y ahora vamos a ezeiza. un desastre... nunca mas. eligan otra aerolinea porque esta no es seria. y no opine a la ida porque pense que podia ser algo ocasional, pero no. pasa siempre.",0,0,0,0.0,0.0,es,"Better fly with another .. horrible.The cheap is too expensive.The first leg was agreed at 12 noon.They told me by mail that was going to be delayed until 4 pm.I went to the airport in the stipulated hour and in the ship they told me that one more hour was delayed because ""the plane did not come.""

The return ... worse.I did the check in at the airport to Aeroparque.When we go to the boarding part they notify 10 minutes before embarking that changed the fate and now we are going to Ezeiza.A disaster ... never again.They choose another airline because this is not serious.And I don't think about the first leg because I thought it could be something occasional, but no.Always pass."
buenos aires,0,5,"buena atención. es la segunda vez que viajo a rio de janeiro con esta empresa, y volveria a elegirla para un vuelo de aproximadamente 2:30 hs.
destaco la atención del personal tanto de abordo como en el aeropuerto.
el avión estaba ordenado.  cosiderar que se trata de una low cost.",0,0,0,0.0,0.0,es,"Good attention.It is the second time that I travel to Rio de Janeiro with this company, and I would choose it again for a flight of approximately 2:30 hs.
I highlight the attention of both boarding staff and at the airport.
The plane was ordered.cook that it is a low cost."
byoliver,0,5,"segundo vôo da cia de porto alegre p buenos aires. pode comprar, cia super confiável, digo isso pq ficamos na dúvida, pois não conhecíamos a flybondi ainda, os vôos são recententes em porto alegre. foi super tranquilo, levei apenas bagagem de mão, mala padrão, conforme anac permite no brasil, até 10kg  e nãoo pagamos por taxa de bagagens, poltronas confortáveis, mais espaçosas q gol e azul sem dúvidas. após fechar as portas foi possível trocar de assento e ficar com meu companheiro, já q a cia aérea não permite escolher assento gratuitamente, optamos por não pagar. sobre o serviço de bordo falam apenas em espanhol, oferecem diversos itens porém devem ser pagos em peso argentino, não aceita reais. ah é água tbm é paga, não oferecem nada de graça, como todas as cias lie coast. bom gostamos bastante e gostaríamos a voar sem dúvidas, pagamos um valor excelente pelas passagens e voamos confortavelmente, melhor q algumas cias brasileiras. não houve atraso e chegamos antes da previsão. no desembarque em el palomar pegamos um ônibus até o sagao do aeroporto. ah o aeroporto possui acesso a internet.",0,0,0,0.0,0.0,pt,"Second flight of the Company of Porto Alegre P Buenos Aires.You can buy, Cia super reliable, I say this because we are in doubt, because we did not know Flybondi yet, the flights are recent in Porto Alegre.It was super quiet, I took only hand luggage, standard suitcase, as Anac allows in Brazil, up to 10kg and not paid for luggage rate, comfortable armchairs, more spacious q goal and blue no doubt.After closing the doors it was possible to change seats and stay with my partner, since the airline does not allow you to choose free seat, we chose not to pay.About the onboard service speak only in Spanish, offer several items but should be paid in Argentine weight, does not accept reais.Ah is water too is paid, they offer nothing for free, like all the lie coast.Well we liked it a lot and would like to fly without a doubt, we pay excellent value for the tickets and fly comfortably, better than some Brazilian cias.There was no delay and we arrived before the forecast.At the landing in El Palomar we took a bus to the airport's sagao.Ah the airport has internet access."
bárbara,0,4,"excelente vuelo aero nave limpia cómoda para viaje corto  puntualidad y cordialidas en el embarque compra on line y check in claro y rápido atención  telefónica sin demoras para resolver dudas
como poco satisfactorio ; me adelantaron 2 horas el vuelo de regreso",4,0,0,2.0,0.003878298978068219,es,"Excellent Aero Clean Aer
as little satisfactory;The return flight advanced me 2 hours"
caballo l,0,1,"intento de reintegro de vuelo cancelado. me cancelaron el vuelo 24 horas antes, comunicarse con la aerolíneas fue casi imposible, cuando nos comunicamos ofrecían reprogramar el vuelo (cosa imposible por razones laborales) o el reintegro. elegimos el reintegro, el cual se demoraría supuestamente noas de un mes. pasado más de un mes sin reintegro nos comunicamos (con las dificultades lamentablemente normales) y nos dijeron que la devolución estaba retenida por el banco por el que abonamos por lo que debíamos hacer la solicitud nosotros ante el banco (cosa que aún no realice por que abonamos a través de una billetera virtual). igualmente, por lo que veo en el comprobante que me enviaron para reclamar ante el banco, el monto de la devolución no se acerca en nada al valor actual del pasaje, es decir retuvieron más de un mes el reintegro al valor original, soy de argentina y la inflación es muy alta, es decir si cobro el reintegro de ninguna manera podré comprar el mismo pasaje para volar en la actualidad. no es el primer vuelo que me cancelan es prácticamente normal que lo hagan y nunca ofrecen el transporte por otro medio ni la compensación por demoras, hoteles, comidas, etc como ordena la ley, por lo que ya cansado decidí enviar está opinión. espero que con el nuevo gobierno estás ""avivadas"" se terminen y los prestadores empiecen a tener mayores penalizaciones por no cumplir su servicio o resarcir las complicaciones causadas por su servicio deficiente. ",0,0,0,0.0,0.0,es,"Canceled flight reimbursement attempt.They canceled the flight 24 hours before, communicating with the airlines was almost impossible, when we communicated they offered to reprogram the flight (impossible thing for work reasons) or the reimbursement.We chose the reimbursement, which would be supposedly delayed by a month.After more than a month without reimbursement we communicated (with the unfortunately normal difficulties) and they told us that the return was retained by the bank by which we paid for what we should make the request before the bank (which is not yet done becausewe pay through a virtual wallet).Likewise, for what I see in the voucher that they sent me to claim before the bank, the amount of the return is not close to the current value of the passage, that is to say they retained more than a month the reimbursement to the original value, I am from ArgentinaAnd inflation is very high, that is, if I charge the reimbursement in any way I can buy the same ticket to fly today.It is not the first flight that they cancel me is practically normal for them to do and never offer transport by other means or compensation for delays, hotels, meals, etc. As ordered by law, so I already tired I decided to send this opinion.I hope that with the new government you are ""fueled"" to end and the providers begin to have greater penalties for not fulfilling their service or compensating the complications caused by their poor service."
calireart / cali staub,0,1,"hice dos viajes con flybondi. tuve dos experiencias muy malas. ya no usaré esta empresa.

viaje de regreso a sao paulo. cambiaron el horario de vuelo muchas veces lo que causó mucha confusión. a la vuelta nos pusieron en un vuelo de las 2:00 a.m. del mismo día de nuestro vuelo original y la verdad no nos dimos cuenta que era un día anterior porque eran las 2:00 a.m. resultado: cuando fuimos a registrarnos, no pudimos volar y nos quedamos atrapados en sao paulo. tuvimos que comprar boletos caros para regresar a buenos aires y flybondi no quiso reembolsarnos ni darnos un bono para otro viaje.

segunda mala experiencia: vuelo a mendoza. en el camino todo salió bien. a la vuelta, en el aeropuerto el personal nos obligó a pagar una multa por el equipaje de mano que habíamos utilizado a la ida y que tenía el peso autorizado. esta multa se ha impuesto a muchas otras personas. nunca recibimos una factura. es muy probable que el personal se quedara con este dinero. el personal fue agresivo y grosero. nos trataron mal y nos dijeron que sin pagar no podemos viajar entonces muchos pagamos.

nos queda un sentimiento de profunda amargura. esta empresa vende vuelos baratos y luego cobra dinero de forma deshonesta y no trata bien a estos clientes.",7,0,0,3.5,0.006787023211619383,es,"I made two trips with Flybondi.I had two very bad experiences.I will no longer use this company.

Return trip to Sao Paulo.They changed the flight schedule many times which caused a lot of confusion.On the way back they put us on a flight of 2:00 a.m.On the same day of our original flight and the truth did not realize that it was a previous day because it was 2:00 a.m.Result: When we went to register, we could not fly and we were trapped in Sao Paulo.We had to buy expensive tickets to return to Buenos Aires and Flybondi did not want to reimburse us or give us a bonus for another trip.

Second bad experience: Flight to Mendoza.On the way everything went well.On the way back, at the airport the staff forced us to pay a fine for the hand luggage that we had used to the first leg and that had the authorized weight.This fine has been imposed on many other people.We never receive an invoice.It is very likely that the staff will keep this money.The staff was aggressive and rude.They treated us badly and they told us that without paying we cannot travel then we pay.

We have a feeling of deep bitterness.This company sells cheap flights and then charges money dishonest and does not treat these customers well."
cami d,0,1,"desastre. desastre. nos cambiaron el horario de vuelo muchas veces, ninguno salió a horario y se desdicen en todo lo que te dicen en persona y en la página. despaché una valija en perfecto estado y me la devolvieron toda abollada, me contestaron que no se hacen cargo si no tiene un tajo.",0,0,0,0.0,0.0,es,"disaster.disaster.They changed the flight schedule many times, none went out and they are speechless in everything they tell you in person and on the page.I dispatched a suitcase in perfect condition and they returned it to me, they replied that they do not take care if it does not have a pit."
cami pauli,0,4,"vale la pena- precio- calidad. realmente, precio calidad, es bueno. super recomendado para empresa lowcoast.
chequear precios con otras empresas, a veces es mas caro.",0,0,0,0.0,0.0,es,"It is worth-price- quality.Actually, quality price is good.Super recommended for lowcoast company.
Check prices with other companies, sometimes it is more expensive."
cami.,0,3,"buen servicio. viaje en febrero de 2019 con mi familia a corrientes. nuestra primera experiencia en vuelos low cost y la verdad, fue excelente. el vuelo de ida se demoro unos 30 min y la vuelta fue puntual. como toda aerolinea low cost, todo te lo cobran a parte pero cuando viajas así, ya sabes que es de esa manera por lo que recomiendo leer detalladamente todo al momento de realizar la compra de los pasajes.",0,0,0,0.0,0.0,es,"Good service.Trip in February 2019 with my family to Corrientes.Our first experience on low cost flights and the truth was excellent.The first leg took about 30 min and the return was punctual.Like every Low Cost airline, everything is charged to you but when you travel like this, you know what it is in that way I recommend reading everything in detail when making the purchase of the tickets."
camila belén q,0,1,"no recomendable. mi vuelo era viernes 4.30, salio 16.30, o sea un dia perdido de viaje, llego al aeropuerto, todo super bien ok.. a la vuelta, otro cambio, en vez de ezeiza, a aeroparque, ok.. salia a las 12.05, termino saliendo 12.45, y cuando llegamos a aeropaque, las maletas no las entregaba intercargo. si bien no es ""culpa de la empresa"" era la unica aerolinea que tenia problemas de carga de valijas. el resto de otros vuelos, se iban con sus valijas tranquilos. cuarenta minutos esperando.. un desastre, la escapada mas estresante . el espacio en el avion, desastre hecho para niños, o gente con piernas de 20 cm, sino no se explica. lo unico bueno es el personal, es servicio es pesimo.",0,0,0,0.0,0.0,es,"Not recommended.My flight was Friday 4.30, left 16.30, that is, a lost day, I arrived at the airport, all super good ok .. on the way back, another change, instead of Ezeiza, to Aeroparque, ok .. I went out at 12.05,I finish 12.45, and when we arrived at Aeropaque, the suitcases did not give them intercargo.While it is not ""the company's fault"" was the only airline that had bags of suitcase.The rest of other flights, they went with their quiet suitcases.forty minutes waiting .. a disaster, the most stressful getaway.The space in the plane, disaster made for children, or people with 20 cm legs, but is not explained.The only good thing is the staff, it is a service is pesimo."
camila dorrego,0,1,"experiencia fly bondi!!!. si queres gastar dinero en un pasaje, que te lo posterguen 5 veces mediante un mail, que te ofrezcan un número al que llamar al que jamás van a atenderte, en fin, que te tomen el pelo como pasajero, no lo dudes! sácate un pasaje con fly bondi! no conozco a nadie que no le haya pasado ésto (es la 2da vez que caigo, no habrá 3ra).",1,0,0,0.5,0.0009695747445170547,es,"Fly Bondi experience !!!If you want to spend money on a passage, that postpone it 5 times through an email, that they offer you a number to call the one who will never assist you, in short, to tease you as a passenger, do not hesitate!Take out a passage with Fly Bondi!I do not know anyone that this has not happened to him (it is the 2nd time I fall, there will be no 3rd)."
camila g,0,1,no viajes por flybondi. es preferible pagar un poco mas pero ganas tranquilidad. nos cambiaron el vuelo el mismo dia y eso hizo que perdieramos dias en el destino. tambien que no nos entreguen el auto por cambios de horarios. es la peor aerolinea con la que viaje. siempre te cambian de horario asique no planifiques nada.  ,0,0,0,0.0,0.0,es,Do not travel through Flybondi.It is preferable to pay a little more but you want tranquility.They changed the flight the same day and that made us lose days at the destination.also that they do not give us the car due to changes of schedules.It is the worst airline with which you travel.They always change your schedule so do not plan anything.
camilo marroche,0,1,"empresa nefasta!!!!. empresa nefasta!!!!me cancelaron el vuelo en horas antes del embarque que realizaba de bariloche a bs as.no te dan soluciones más que devolverte dinero . si se ven tentados en viajar en esta empresa por sus precios, acordaste que lo barato cuesta caro!!!",1,0,0,0.5,0.0009695747445170547,es,"disastrous company !!!!Nefasta company !!!! I was canceled in hours before the shipment I made from Bariloche to Bs as. They don't give you solutions more than return money.If they are tempted to travel in this company for their prices, you agreed that the cheap costs expensive !!!"
camper38073904992,0,1,"desastroso. super informales, me cancelaron el vuelo de un día para otro, y debí reprogramarlo con la estadía paga. además el avión era un chiquero. no lo recomiendo y no vuelvo a contratarlo",0,0,0,0.0,0.0,es,"disastrous.Super informal, they canceled the flight from one day to another, and I had to reprogram it with the stay.In addition the plane was a chiquero.I do not recommend it and I do not hire it again"
campo v,0,1,"una basura, pésimo se cag@n en todo y cancelan los vuelos dejándote tirado sin opciones. pésimo es mucho ponerle como calificación!! son unos delincuentes no deberían poder operar. te cancelan los vuelos y jodete!! quedas tirado en cualquier lado. te reprograman para dentro de 4 días!! una basura de aerolínea, jamás voy a volver a viajar con estos estafadores.",0,0,0,0.0,0.0,es,"A garbage, lousy is shown in everything and cancel the flights leaving you lying without options.It is very lousy to put as a qualification !!They are criminals should not be able to operate.You cancel the flights and fuck !!You are thrown anywhere.They reprogram you for 4 days !!A airline garbage, I will never travel again with these scammers."
candela,1,1,"te cancelan los vuelos con horas de anticipación y no te dan ninguna solución. al final, la plata que te ahorras en el vuelo ""low cost"" se te va más del doble en complicaciones por la desconsideración de estos inoperantes.",3,0,0,1.8,0.003490469080261397,es,"You cancel the flights in advance and they don't give you any solution.In the end, the silver that you save on the ""low cost"" flight is more than double in complications for the disconsideration of these inoperative."
candela canterino,0,1,"háganse un favor y no pierdan tiempo ni plata
me re programaron el vuelo 2 veces y un día antes lo cancelaron.  por “problemas operativos” , claramente no completaron el vuelo y no quieren perder plata , pero como juegan  con mi tiempo  es increíble
llame para solucionar el problema no te atienden. entonces  perdí la plata de la reserva de la estadía y el auto que íbamos a alquilar . un desastre",6,0,0,3.0,0.005817448467102328,es,"Do a favor and do not waste time or money
They re -scheduled the flight 2 times and one day before they canceled it.For ""operational problems"", they clearly did not complete the flight and do not want to lose money, but as they play with my time it is incredible
Call to solve the problem do not attend you.Then I lost the money from the stay of the stay and the car we were going to rent.A disaster"
candela massa,1,5,"muy buena experiencia con la aerolínea, no tuvimos ningún inconveniente con los pasajes ni con el equipaje, el trato es más que bueno",16,58,1,9.09,0.017626868855320055,es,"Very good experience with the airline, we had no inconvenience with the passages or with the luggage, the treatment is more than good"
candela redondo,1,1,"no compren vuelos en flybondi. demoras y cancelaciones, no atienden el telefono para los reclamos y no dan los servicios establecidos por ley. comprar un vuelo en esta aerolinea termina en denuncias en anac y defensa al consumidor. además del mal trato de los empleados. ahorrense un problema y compren cualquier otro.",14,3,1,7.8149999999999995,0.015154453256801564,es,"They do not buy flights in Flybondi.Delays and cancellations, do not attend the phone for claims and do not give the services established by law.Buying a flight in this airline ends in complaints in ANAC and consumer defense.In addition to the bad treatment of employees.Save a problem and buy any other."
carelia gajardo,0,5,espectacular! tanto el viaje de ida como de vuelta lo hice a través de esta empresa. muy buena atención en ambos viajes!,46,2,0,23.01,0.04461982974267486,es,spectacular!Both the first leg and back I did it through this company.Very good attention on both trips!
carina a,0,1,"te cancelan el vuelo en plena vacaciones. me cancelaron el vuelo de regreso de mis vacaciones, el de ida lo saqué por aerolíneas argentina (el cuál no tuve inconveniente). pesimo momento el que pasé con mi hijo, volvimos en lo primero que encontramos. pedí devolución de los pasajes, (sacados en febrero) es una estafa (si es que te los reintegran) actualizados. son estafadores",0,0,0,0.0,0.0,es,"They cancel the flight in full vacation.I was canceled the return flight of my vacation, the first leg I took it through Airlines Argentina (which I had no inconvenience).Pesimo moment I spent with my son, we returned in the first thing we found.I asked for the passages, (taken in February) is a scam (if they reimburse them) updated.They are scammers"
carina aspillaga,0,1,"pésimo. la verdad es un riesgo, compras económico pero te cambian y cancelan el vuelo a su antojo. hoy a mí me tocó estar más de 12 horas en el aeropuerto esperando. y otros vuelos de flybondi en la misma situación. me dieron información erróneas que se tradujeron en caminatas eternas por el aeropuerto. me dieron unos vales de comida merienda y cena, pero no avisaron a los restaurantes y tuvieron que llamar a supervisores y un gran etc etc. es riesgoso. el avión sucio. mala experiencia.",5,0,0,2.5,0.004847873722585274,es,"appalling.The truth is a risk, economic purchases but they change and cancel the flight at will.Today I had more than 12 hours at the airport waiting.and other Flybondi flights in the same situation.They gave me erroneous information that translated into eternal walks through the airport.They gave me some vouchers of food and dinner, but they did not warn the restaurants and had to call supervisors and a great etc.It is risky.The dirty plane.Bad experience."
